Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
392111 - - Of polymers of styrene,,10.10,10.10,1,,,,Russian Federation
392112 - - Of polymers of vinyl chloride,"5,134",10.10,10.10,1,,,,Russian Federation
392113 - - Of polyurethanes,,6.90,6.90,2,,,,Russian Federation
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,Russian Federation
392119 - - Of other plastics,"19,060",10.10,10.10,2,,,,Russian Federation
392190 - Other,"253,163",7.82,7.82,10,,,,Russian Federation
"392210 - Baths, shower-baths and wash-basins","10,474",6.90,6.90,1,,,,Russian Federation
392220 - Lavatory seats and covers,"1,247",6.90,6.90,1,,,,Russian Federation
392290 - Other,"1,828",6.90,6.90,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","32,573",6.90,6.90,1,,,,Russian Federation
392321 - - Of polymers of ethylene,"4,807",6.90,6.90,1,,,,Russian Federation
392329 - - Of other plastics,"120,824",6.90,6.90,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","125,292",6.90,6.90,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","41,352",6.10,6.10,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","10,535",6.90,6.90,2,,,,Russian Federation
392390 - Other,"4,795",6.90,6.90,2,,,,Russian Federation
392410 - Tableware and kitchenware,"168,242",6.90,6.90,1,,,,Russian Federation
392490 - Other,48,6.90,6.90,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,090",6.90,6.90,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","1,271",6.90,6.90,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","5,497",6.90,6.90,1,,,,Russian Federation
392590 - Other,"246,697",6.90,6.90,3,,,,Russian Federation
392610 - Office or school supplies,"10,656",6.90,6.90,1,,,,Russian Federation
392620 - Articles of apparel and clothing accessories (including gloves),775,6.90,6.90,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork of the like","3,403",6.90,6.90,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"9,130",6.90,6.90,1,,,,Russian Federation
392690 - Other,"291,209",5.18,5.18,4,,,,Russian Federation
,1997,"47,995,317",7.32,7.32,276,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"6,371,944",10.70,10.70,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"5,603,144",5.35,5.35,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Russian Federation
390190 - Other,975,3.57,3.57,3,,,,Russian Federation
390210 - Polypropylene,"325,050",10.70,10.70,1,,,,Russian Federation
390220 - Polyisobutylene,"1,340,934",10.70,10.70,1,,,,Russian Federation
390230 - Propylene copolymers,,10.70,10.70,1,,,,Russian Federation
390290 - Other,,3.57,3.57,3,,,,Russian Federation
390311 - - Expansible,"2,835",10.70,10.70,1,,,,Russian Federation
390319 - - Other,"115,910",10.70,10.70,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Russian Federation
390390 - Other,,3.57,3.57,3,,,,Russian Federation
"390410 - Polyvinyl chloride, not mixed with any other substances","4,147,252",10.70,10.70,1,,,,Russian Federation
390421 - - Non-plasticised,"2,381",10.70,10.70,1,,,,Russian Federation
390422 - - Plasticised,,10.70,10.70,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,5.35,5.35,2,,,,Russian Federation
390461 - - Polytetrafluoroethylene,"24,473,740",10.70,10.70,2,,,,Russian Federation
390469 - - Other,"114,958",5.35,5.35,2,,,,Russian Federation
390490 - Other,,10.70,10.70,1,,,,Russian Federation
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Russian Federation
390519 - - Other,,10.40,10.40,1,,,,Russian Federation
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Russian Federation
390529 - - Other,,10.40,10.40,1,,,,Russian Federation
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Russian Federation
390591 - - Copolymers,,10.70,10.70,1,,,,Russian Federation
390599 - - Other,,5.35,5.35,2,,,,Russian Federation
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Russian Federation
390690 - Other,"5,738",2.24,2.24,7,,,,Russian Federation
390710 - Polyacetals,"252,891",6.90,6.90,1,,,,Russian Federation
390720 - Other polyethers,"1,334,232",5.75,5.75,6,,,,Russian Federation
390730 - Epoxide resins,295,6.90,6.90,1,,,,Russian Federation
390740 - Polycarbonates,,7.10,7.10,1,,,,Russian Federation
390750 - Alkyd resins,,7.10,7.10,1,,,,Russian Federation
390760 - Polyethylene terephthalate,,7.10,7.10,2,,,,Russian Federation
390791 - - Unsaturated,,7.10,7.10,2,,,,Russian Federation
390799 - - Other,"3,482",3.55,3.55,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,418,310",7.10,7.10,1,,,,Russian Federation
390890 - Other,"6,861",7.10,7.10,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,,6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"2,620",3.65,3.65,2,,,,Russian Federation
391000 Silicones in primary forms,"173,361",7.30,7.30,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Russian Federation
391190 - Other,"29,780",3.45,3.45,6,,,,Russian Federation
391211 - - Non-plasticised,"38,455",7.00,7.00,1,,,,Russian Federation
391212 - - Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"19,358",8.57,8.57,3,,,,Russian Federation
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Russian Federation
391239 - - Other,11,4.33,4.33,3,,,,Russian Federation
391290 - Other,,6.70,6.70,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,9.43,9.43,4,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","284,417",6.90,6.90,1,,,,Russian Federation
391510 - Of polymers of ethylene,"84,350",10.70,10.70,1,,,,Russian Federation
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"219,584",10.70,10.70,1,,,,Russian Federation
391590 - Of other plastics,"186,946",8.60,8.60,6,,,,Russian Federation
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"5,954",10.70,10.70,2,,,,Russian Federation
391690 - Of other plastics,,8.04,8.04,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"259,514",6.30,6.30,2,,,,Russian Federation
391721 - - Of polymers of ethylene,"210,863",6.00,6.00,3,,,,Russian Federation
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Russian Federation
391723 - - Of polymers of vinyl chloride,476,6.00,6.00,3,,,,Russian Federation
391729 - - Of other plastics,"6,884",6.45,6.45,6,,,,Russian Federation
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Russian Federation
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","14,629",8.43,8.43,8,,,,Russian Federation
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Russian Federation
391739 - - Other,998,6.45,6.45,6,,,,Russian Federation
391740 - Fittings,"2,903",3.65,3.65,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Russian Federation
391890 - Of other plastics,680,10.70,10.70,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"1,883",7.84,7.84,10,,,,Russian Federation
391990 - Other,"15,706",8.64,8.64,7,,,,Russian Federation
392010 - Of polymers of ethylene,"33,908",7.13,7.13,6,,,,Russian Federation
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Russian Federation
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Russian Federation
392041 - - Rigid,,10.70,10.70,4,,,,Russian Federation
392042 - - Flexible,"7,417",10.70,10.70,4,,,,Russian Federation
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Russian Federation
392059 - - Other,,5.35,5.35,2,,,,Russian Federation
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Russian Federation
392062 - - Of polyethylene terephthalate,"32,434",5.55,5.55,4,,,,Russian Federation
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Russian Federation
392069 - - Of other polyesters,,11.10,11.10,1,,,,Russian Federation
392071 - - Of regenerated cellulose,"44,262",9.57,9.57,3,,,,Russian Federation
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,Russian Federation
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Russian Federation
392092 - - Of polyamides,,7.10,7.10,1,,,,Russian Federation
392093 - - Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Russian Federation
392099 - - Of other plastics,"24,405",3.93,3.93,8,,,,Russian Federation
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Russian Federation
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Russian Federation
392113 - - Of polyurethanes,"2,030",7.30,7.30,2,,,,Russian Federation
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Russian Federation
392119 - - Of other plastics,"32,728",10.70,10.70,2,,,,Russian Federation
392190 - Other,"38,217",8.20,8.20,10,,,,Russian Federation
"392210 - Baths, shower-baths and wash-basins","15,026",7.30,7.30,1,,,,Russian Federation
392220 - Lavatory seats and covers,601,7.30,7.30,1,,,,Russian Federation
392290 - Other,91,7.30,7.30,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","95,191",7.30,7.30,1,,,,Russian Federation
392321 - - Of polymers of ethylene,"27,739",7.30,7.30,1,,,,Russian Federation
392329 - - Of other plastics,"3,221",7.30,7.30,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","97,199",7.30,7.30,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","18,031",6.30,6.30,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","9,866",7.30,7.30,2,,,,Russian Federation
392390 - Other,"26,026",7.30,7.30,2,,,,Russian Federation
392410 - Tableware and kitchenware,"20,503",7.30,7.30,1,,,,Russian Federation
392490 - Other,"20,163",7.30,7.30,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,7.30,7.30,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors",726,7.30,7.30,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",45,7.30,7.30,1,,,,Russian Federation
392590 - Other,"18,587",7.30,7.30,3,,,,Russian Federation
392610 - Office or school supplies,"14,402",7.30,7.30,1,,,,Russian Federation
392620 - Articles of apparel and clothing accessories (including gloves),215,7.30,7.30,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork of the like","3,776",7.30,7.30,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"9,560",7.30,7.30,1,,,,Russian Federation
392690 - Other,"318,643",5.48,5.48,4,,,,Russian Federation
,1996,"55,842,387",8.22,8.22,242,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"7,778,920",10.70,10.70,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"11,163,490",10.70,10.70,1,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Russian Federation
390190 - Other,"6,336",10.70,10.70,1,,,,Russian Federation
390210 - Polypropylene,"346,350",10.70,10.70,1,,,,Russian Federation
390220 - Polyisobutylene,"793,264",10.70,10.70,1,,,,Russian Federation
390230 - Propylene copolymers,,10.70,10.70,1,,,,Russian Federation
390290 - Other,,10.70,10.70,1,,,,Russian Federation
390311 - - Expansible,,10.70,10.70,1,,,,Russian Federation
390319 - - Other,"925,546",10.70,10.70,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"4,584",10.70,10.70,1,,,,Russian Federation
390390 - Other,"49,812",10.70,10.70,1,,,,Russian Federation
"390410 - Polyvinyl chloride, not mixed with any other substances","6,990,342",10.70,10.70,1,,,,Russian Federation
390421 - - Non-plasticised,"55,501",10.70,10.70,1,,,,Russian Federation
390422 - - Plasticised,,10.70,10.70,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,"3,365",10.70,10.70,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,10.70,10.70,1,,,,Russian Federation
390461 - - Polytetrafluoroethylene,"20,358,714",5.35,5.35,2,,,,Russian Federation
390469 - - Other,"249,341",10.70,10.70,1,,,,Russian Federation
390490 - Other,"621,746",10.70,10.70,1,,,,Russian Federation
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Russian Federation
390519 - - Other,,10.40,10.40,1,,,,Russian Federation
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Russian Federation
390529 - - Other,,10.40,10.40,1,,,,Russian Federation
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Russian Federation
390591 - - Copolymers,,10.70,10.70,1,,,,Russian Federation
390599 - - Other,,10.70,10.70,1,,,,Russian Federation
390610 - Polymethyl methacrylate,"41,635",10.70,10.70,1,,,,Russian Federation
390690 - Other,"120,614",10.70,10.70,1,,,,Russian Federation
390710 - Polyacetals,,6.90,6.90,1,,,,Russian Federation
390720 - Other polyethers,"625,745",5.52,5.52,5,,,,Russian Federation
390730 - Epoxide resins,,6.90,6.90,1,,,,Russian Federation
390740 - Polycarbonates,"48,098",7.10,7.10,1,,,,Russian Federation
390750 - Alkyd resins,,7.10,7.10,1,,,,Russian Federation
390760 - Polyethylene terephthalate,"2,946",3.55,3.55,2,,,,Russian Federation
390791 - - Unsaturated,,7.10,7.10,2,,,,Russian Federation
390799 - - Other,,7.10,7.10,2,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,369,455",7.10,7.10,1,,,,Russian Federation
390890 - Other,"22,157",7.10,7.10,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,,6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"277,047",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,,7.30,7.30,1,,,,Russian Federation
391000 Silicones in primary forms,,7.30,7.30,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Russian Federation
391190 - Other,,8.60,8.60,2,,,,Russian Federation
391211 - - Non-plasticised,,7.00,7.00,1,,,,Russian Federation
391212 - - Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),"190,856",8.57,8.57,3,,,,Russian Federation
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Russian Federation
391239 - - Other,,6.50,6.50,2,,,,Russian Federation
391290 - Other,,6.70,6.70,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,"50,612",9.43,9.43,4,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Russian Federation
391510 - Of polymers of ethylene,"30,791",10.70,10.70,1,,,,Russian Federation
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"232,847",10.70,10.70,1,,,,Russian Federation
391590 - Of other plastics,"246,053",8.60,8.60,6,,,,Russian Federation
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"111,332",10.70,10.70,2,,,,Russian Federation
391690 - Of other plastics,"288,474",8.04,8.04,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,546",6.30,6.30,2,,,,Russian Federation
391721 - - Of polymers of ethylene,"329,627",6.00,6.00,3,,,,Russian Federation
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Russian Federation
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Russian Federation
391729 - - Of other plastics,,6.45,6.45,6,,,,Russian Federation
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","6,006",3.55,3.55,2,,,,Russian Federation
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","46,588",8.43,8.43,8,,,,Russian Federation
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","4,482",3.65,3.65,2,,,,Russian Federation
391739 - - Other,"8,672",6.45,6.45,6,,,,Russian Federation
391740 - Fittings,863,3.65,3.65,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"76,756",10.70,10.70,2,,,,Russian Federation
391890 - Of other plastics,749,10.70,10.70,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"9,015",7.84,7.84,10,,,,Russian Federation
391990 - Other,"20,087",8.64,8.64,7,,,,Russian Federation
392010 - Of polymers of ethylene,,10.70,10.70,4,,,,Russian Federation
392020 - Of polymers of propylene,990,10.70,10.70,5,,,,Russian Federation
392030 - Of polymers of styrene,800,10.70,10.70,1,,,,Russian Federation
392041 - - Rigid,,10.70,10.70,4,,,,Russian Federation
