Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
392610 - Office or school supplies,"30,052,682",6.50,6.50,1,,,,United States of America
392620 - Articles of apparel and clothing accessories (including gloves),"9,836,126",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork of the like","11,808,788",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"5,663,459",6.50,6.50,1,,,,United States of America
392690 - Other,"536,232,170",4.88,4.88,4,,,,United States of America
,1998,"4,208,675,871",6.98,6.98,274,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"86,285,017",10.10,10.10,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"35,628,250",5.05,5.05,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"21,640,720",10.10,10.10,1,,,,United States of America
390190 - Other,"119,445,925",3.37,3.37,3,,,,United States of America
390210 - Polypropylene,"22,515,959",10.10,10.10,1,,,,United States of America
390220 - Polyisobutylene,"19,597,315",10.10,10.10,1,,,,United States of America
390230 - Propylene copolymers,"12,111,640",10.10,10.10,1,,,,United States of America
390290 - Other,"57,295,453",3.37,3.37,3,,,,United States of America
390311 - - Expansible,"14,711,866",10.10,10.10,1,,,,United States of America
390319 - - Other,"5,284,162",10.10,10.10,1,,,,United States of America
390320 - Styrene-acrylonitrile (SAN) copolymers,"6,309,128",10.10,10.10,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"7,136,076",10.10,10.10,1,,,,United States of America
390390 - Other,"45,849,651",3.37,3.37,3,,,,United States of America
"390410 - Polyvinyl chloride, not mixed with any other substances","20,012,980",10.10,10.10,1,,,,United States of America
390421 - - Non-plasticised,"3,044,639",10.10,10.10,1,,,,United States of America
390422 - - Plasticised,"4,018,529",10.10,10.10,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"24,933,848",10.10,10.10,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"12,128,968",10.10,10.10,1,,,,United States of America
390450 - Vinylidene chloride polymers,"1,500,366",5.05,5.05,2,,,,United States of America
390461 - - Polytetrafluoroethylene,"17,463,297",10.10,10.10,1,,,,United States of America
390469 - - Other,"41,971,647",5.05,5.05,2,,,,United States of America
390490 - Other,"7,335,003",10.10,10.10,1,,,,United States of America
390512 - - In aqueous dispersion,"3,948,587",9.80,9.80,1,,,,United States of America
390519 - - Other,"6,497,048",9.80,9.80,1,,,,United States of America
390521 - - In aqueous dispersion,"3,321,450",9.80,9.80,1,,,,United States of America
390529 - - Other,"2,328,936",9.80,9.80,1,,,,United States of America
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","23,905,709",10.10,10.10,1,,,,United States of America
390591 - - Copolymers,"39,721,262",10.10,10.10,1,,,,United States of America
390599 - - Other,"46,673,826",5.05,5.05,2,,,,United States of America
390610 - Polymethyl methacrylate,"26,185,543",10.10,10.10,1,,,,United States of America
390690 - Other,"202,321,555",2.16,2.16,7,,,,United States of America
390710 - Polyacetals,"28,009,727",6.70,6.70,1,,,,United States of America
390720 - Other polyethers,"138,092,223",5.36,5.36,5,,,,United States of America
390730 - Epoxide resins,"56,083,221",6.70,6.70,1,,,,United States of America
390740 - Polycarbonates,"31,459,436",6.80,6.80,1,,,,United States of America
390750 - Alkyd resins,"4,297,206",6.80,6.80,1,,,,United States of America
390760 - Polyethylene terephthalate,"48,699,347",6.80,6.80,1,,,,United States of America
390791 - - Unsaturated,"14,582,881",6.80,6.80,2,,,,United States of America
390799 - - Other,"112,782,112",3.40,3.40,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","83,326,182",6.80,6.80,1,,,,United States of America
390890 - Other,"25,516,739",6.80,6.80,1,,,,United States of America
390910 - Urea resins; thiourea resins,"1,334,170",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"3,466,770",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"2,440,557",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"17,025,290",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"57,133,338",3.45,3.45,2,,,,United States of America
391000 Silicones in primary forms,"125,612,905",6.90,6.90,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","32,972,311",10.10,10.10,1,,,,United States of America
391190 - Other,"110,714,646",3.35,3.35,6,,,,United States of America
391211 - - Non-plasticised,"35,906,636",6.80,6.80,1,,,,United States of America
391212 - - Plasticised,"1,948,314",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"2,841,425",8.23,8.23,3,,,,United States of America
391231 - - Carboxymethylcellulose and its salts,"2,032,532",6.80,6.80,1,,,,United States of America
391239 - - Other,"44,704,939",4.33,4.33,3,,,,United States of America
391290 - Other,"61,270,232",6.60,6.60,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","3,987,457",5.00,5.00,1,,,,United States of America
391390 - Other,"20,085,380",8.98,8.98,4,,,,United States of America
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","18,026,051",6.70,6.70,1,,,,United States of America
391510 - Of polymers of ethylene,"116,670",10.10,10.10,1,,,,United States of America
391520 - Of polymers of styrene,"113,207",10.10,10.10,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"294,685",10.10,10.10,1,,,,United States of America
391590 - Of other plastics,"1,775,216",8.30,8.30,6,,,,United States of America
391610 - Of polymers of ethylene,"1,820,419",10.10,10.10,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"5,858,104",10.10,10.10,2,,,,United States of America
391690 - Of other plastics,"19,385,286",7.70,7.70,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"13,431,170",6.10,6.10,2,,,,United States of America
391721 - - Of polymers of ethylene,"3,512,869",5.67,5.67,3,,,,United States of America
391722 - - Of polymers of propylene,"2,075,107",5.67,5.67,3,,,,United States of America
391723 - - Of polymers of vinyl chloride,"6,132,773",5.67,5.67,3,,,,United States of America
391729 - - Of other plastics,"9,972,246",6.18,6.18,6,,,,United States of America
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,413,619",3.40,3.40,2,,,,United States of America
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","25,098,046",8.03,8.03,8,,,,United States of America
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","3,288,768",3.45,3.45,2,,,,United States of America
391739 - - Other,"13,739,344",6.18,6.18,6,,,,United States of America
391740 - Fittings,"23,459,783",3.45,3.45,2,,,,United States of America
391810 - Of polymers of vinyl chloride,"12,538,991",10.10,10.10,2,,,,United States of America
391890 - Of other plastics,"4,942,930",10.10,10.10,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"88,005,742",7.59,7.59,10,,,,United States of America
391990 - Other,"165,324,262",8.23,8.23,7,,,,United States of America
392010 - Of polymers of ethylene,"71,090,280",7.58,7.58,8,,,,United States of America
392020 - Of polymers of propylene,"34,776,176",10.10,10.10,5,,,,United States of America
392030 - Of polymers of styrene,"6,056,716",10.10,10.10,1,,,,United States of America
392041 - - Rigid,"2,988,743",10.10,10.10,4,,,,United States of America
392042 - - Flexible,"25,214,292",10.10,10.10,4,,,,United States of America
392051 - - Of polymethyl methacrylate,"38,886,576",10.10,10.10,1,,,,United States of America
392059 - - Other,"5,894,915",5.05,5.05,2,,,,United States of America
392061 - - Of polycarbonates,"17,356,968",10.40,10.40,1,,,,United States of America
392062 - - Of polyethylene terephthalate,"110,986,032",5.20,5.20,4,,,,United States of America
392063 - - Of unsaturated polyesters,"3,261,595",10.40,10.40,1,,,,United States of America
392069 - - Of other polyesters,"30,347,079",10.40,10.40,1,,,,United States of America
392071 - - Of regenerated cellulose,"1,385,827",8.45,8.45,2,,,,United States of America
392072 - - Of vulcanised fibre,"1,273,322",5.70,5.70,1,,,,United States of America
392073 - - Of cellulose acetate,"17,919,455",7.73,7.73,3,,,,United States of America
392079 - - Of other cellulose derivatives,"1,354,937",6.50,6.50,1,,,,United States of America
392091 - - Of polyvinyl butyral,"81,872,412",10.10,10.10,1,,,,United States of America
392092 - - Of polyamides,"12,889,946",6.80,6.80,1,,,,United States of America
392093 - - Of amino-resins,"43,520",6.50,6.50,1,,,,United States of America
392094 - - Of phenolic resins,"673,333",6.50,6.50,1,,,,United States of America
392099 - - Of other plastics,"99,651,258",3.78,3.78,8,,,,United States of America
392111 - - Of polymers of styrene,"15,853,393",10.10,10.10,1,,,,United States of America
392112 - - Of polymers of vinyl chloride,"5,578,084",10.10,10.10,1,,,,United States of America
392113 - - Of polyurethanes,"21,173,022",6.90,6.90,2,,,,United States of America
392114 - - Of regenerated cellulose,"8,739,029",6.90,6.90,1,,,,United States of America
392119 - - Of other plastics,"26,090,330",10.10,10.10,2,,,,United States of America
392190 - Other,"129,806,652",7.82,7.82,10,,,,United States of America
"392210 - Baths, shower-baths and wash-basins","3,896,022",6.90,6.90,1,,,,United States of America
392220 - Lavatory seats and covers,"814,657",6.90,6.90,1,,,,United States of America
392290 - Other,"8,621,390",6.90,6.90,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","54,917,645",6.90,6.90,1,,,,United States of America
392321 - - Of polymers of ethylene,"14,076,083",6.90,6.90,1,,,,United States of America
392329 - - Of other plastics,"19,972,790",6.90,6.90,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","54,942,541",6.90,6.90,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","7,027,700",6.10,6.10,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","61,237,344",6.90,6.90,2,,,,United States of America
392390 - Other,"62,035,618",6.90,6.90,2,,,,United States of America
392410 - Tableware and kitchenware,"47,856,778",6.90,6.90,1,,,,United States of America
392490 - Other,"26,660,410",6.90,6.90,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,611,102",6.90,6.90,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","4,327,587",6.90,6.90,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,856,581",6.90,6.90,1,,,,United States of America
392590 - Other,"18,401,272",6.90,6.90,3,,,,United States of America
392610 - Office or school supplies,"32,331,369",6.90,6.90,1,,,,United States of America
392620 - Articles of apparel and clothing accessories (including gloves),"9,129,011",6.90,6.90,1,,,,United States of America
"392630 - Fittings for furniture, coachwork of the like","9,064,604",6.90,6.90,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"7,103,612",6.90,6.90,1,,,,United States of America
392690 - Other,"551,852,248",5.18,5.18,4,,,,United States of America
,1997,"3,810,378,358",7.32,7.32,276,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"79,117,060",10.70,10.70,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"38,602,835",5.35,5.35,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"18,639,751",10.70,10.70,1,,,,United States of America
390190 - Other,"104,356,980",3.57,3.57,3,,,,United States of America
390210 - Polypropylene,"20,053,683",10.70,10.70,1,,,,United States of America
390220 - Polyisobutylene,"20,156,801",10.70,10.70,1,,,,United States of America
390230 - Propylene copolymers,"13,883,938",10.70,10.70,1,,,,United States of America
390290 - Other,"45,684,563",3.57,3.57,3,,,,United States of America
390311 - - Expansible,"21,180,783",10.70,10.70,1,,,,United States of America
390319 - - Other,"8,194,165",10.70,10.70,1,,,,United States of America
390320 - Styrene-acrylonitrile (SAN) copolymers,"4,984,934",10.70,10.70,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"6,081,686",10.70,10.70,1,,,,United States of America
390390 - Other,"47,516,503",3.57,3.57,3,,,,United States of America
"390410 - Polyvinyl chloride, not mixed with any other substances","22,261,568",10.70,10.70,1,,,,United States of America
390421 - - Non-plasticised,"3,834,178",10.70,10.70,1,,,,United States of America
390422 - - Plasticised,"4,056,336",10.70,10.70,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"23,994,483",10.70,10.70,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"10,078,803",10.70,10.70,1,,,,United States of America
390450 - Vinylidene chloride polymers,"5,375,486",5.35,5.35,2,,,,United States of America
390461 - - Polytetrafluoroethylene,"10,759,726",10.70,10.70,2,,,,United States of America
390469 - - Other,"37,395,400",5.35,5.35,2,,,,United States of America
390490 - Other,"6,561,045",10.70,10.70,1,,,,United States of America
390512 - - In aqueous dispersion,"1,779,014",10.40,10.40,1,,,,United States of America
390519 - - Other,"4,566,167",10.40,10.40,1,,,,United States of America
390521 - - In aqueous dispersion,"2,401,035",10.40,10.40,1,,,,United States of America
390529 - - Other,"609,422",10.40,10.40,1,,,,United States of America
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","23,838,031",10.70,10.70,1,,,,United States of America
390591 - - Copolymers,"24,379,479",10.70,10.70,1,,,,United States of America
390599 - - Other,"51,720,140",5.35,5.35,2,,,,United States of America
390610 - Polymethyl methacrylate,"32,618,812",10.70,10.70,1,,,,United States of America
390690 - Other,"172,728,252",2.24,2.24,7,,,,United States of America
390710 - Polyacetals,"11,818,749",6.90,6.90,1,,,,United States of America
