Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
390390 - Other,"183,367",3.37,3.37,3,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","2,124,766",10.10,10.10,1,,,,Brazil
390421 - - Non-plasticised,"4,868",10.10,10.10,1,,,,Brazil
390422 - - Plasticised,472,10.10,10.10,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"126,030",10.10,10.10,1,,,,Brazil
390440 - Other vinyl chloride copolymers,799,10.10,10.10,1,,,,Brazil
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,Brazil
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,Brazil
390469 - - Other,,5.05,5.05,2,,,,Brazil
390490 - Other,"7,132",10.10,10.10,1,,,,Brazil
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,Brazil
390519 - - Other,"83,746",9.80,9.80,1,,,,Brazil
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,Brazil
390529 - - Other,690,9.80,9.80,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,Brazil
390591 - - Copolymers,"1,138",10.10,10.10,1,,,,Brazil
390599 - - Other,"20,827",5.05,5.05,2,,,,Brazil
390610 - Polymethyl methacrylate,"1,199",10.10,10.10,1,,,,Brazil
390690 - Other,"11,358",2.16,2.16,7,,,,Brazil
390710 - Polyacetals,,6.70,6.70,1,,,,Brazil
390720 - Other polyethers,"178,160",5.36,5.36,5,,,,Brazil
390730 - Epoxide resins,"1,109,584",6.70,6.70,1,,,,Brazil
390740 - Polycarbonates,"14,027,635",6.80,6.80,1,,,,Brazil
390750 - Alkyd resins,,6.80,6.80,1,,,,Brazil
390760 - Polyethylene terephthalate,"28,359",6.80,6.80,1,,,,Brazil
390791 - - Unsaturated,"9,675",6.80,6.80,2,,,,Brazil
390799 - - Other,"176,755",3.40,3.40,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","286,257",6.80,6.80,1,,,,Brazil
390890 - Other,"7,847",6.80,6.80,1,,,,Brazil
390910 - Urea resins; thiourea resins,"32,719",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"441,204",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"1,514,352",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"654,128",3.45,3.45,2,,,,Brazil
391000 Silicones in primary forms,"1,729,105",6.90,6.90,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,185,532",10.10,10.10,1,,,,Brazil
391190 - Other,"1,855,511",3.35,3.35,6,,,,Brazil
391211 - - Non-plasticised,,6.80,6.80,1,,,,Brazil
391212 - - Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"122,495",8.23,8.23,3,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,"174,345",6.80,6.80,1,,,,Brazil
391239 - - Other,"212,016",4.33,4.33,3,,,,Brazil
391290 - Other,"573,676",6.60,6.60,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"19,205",8.98,8.98,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,Brazil
391510 - Of polymers of ethylene,,10.10,10.10,1,,,,Brazil
391520 - Of polymers of styrene,,10.10,10.10,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,10.10,10.10,1,,,,Brazil
391590 - Of other plastics,"75,136",8.30,8.30,6,,,,Brazil
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,Brazil
391620 - Of polymers of vinyl chloride,690,10.10,10.10,2,,,,Brazil
391690 - Of other plastics,"559,000",7.70,7.70,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"93,288",6.10,6.10,2,,,,Brazil
391721 - - Of polymers of ethylene,"68,622",5.67,5.67,3,,,,Brazil
391722 - - Of polymers of propylene,"1,707",5.67,5.67,3,,,,Brazil
391723 - - Of polymers of vinyl chloride,,5.67,5.67,3,,,,Brazil
391729 - - Of other plastics,"6,030",6.18,6.18,6,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","23,637",3.40,3.40,2,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","1,632,087",8.03,8.03,8,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","23,952",3.45,3.45,2,,,,Brazil
391739 - - Other,"44,452",6.18,6.18,6,,,,Brazil
391740 - Fittings,"151,786",3.45,3.45,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"67,023",10.10,10.10,2,,,,Brazil
391890 - Of other plastics,375,10.10,10.10,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"110,713",7.59,7.59,10,,,,Brazil
391990 - Other,"28,456",8.23,8.23,7,,,,Brazil
392010 - Of polymers of ethylene,"31,217",7.58,7.58,8,,,,Brazil
392020 - Of polymers of propylene,"16,238",10.10,10.10,5,,,,Brazil
392030 - Of polymers of styrene,,10.10,10.10,1,,,,Brazil
392041 - - Rigid,,10.10,10.10,4,,,,Brazil
392042 - - Flexible,"34,801",10.10,10.10,4,,,,Brazil
392051 - - Of polymethyl methacrylate,,10.10,10.10,1,,,,Brazil
392059 - - Other,,5.05,5.05,2,,,,Brazil
392061 - - Of polycarbonates,"77,655",10.40,10.40,1,,,,Brazil
392062 - - Of polyethylene terephthalate,"2,531",5.20,5.20,4,,,,Brazil
392063 - - Of unsaturated polyesters,,10.40,10.40,1,,,,Brazil
392069 - - Of other polyesters,"1,223",10.40,10.40,1,,,,Brazil
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,Brazil
392072 - - Of vulcanised fibre,"5,049",5.70,5.70,1,,,,Brazil
392073 - - Of cellulose acetate,"1,356",7.73,7.73,3,,,,Brazil
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,"4,323",10.10,10.10,1,,,,Brazil
392092 - - Of polyamides,,6.80,6.80,1,,,,Brazil
392093 - - Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 - - Of other plastics,"46,644",3.78,3.78,8,,,,Brazil
392111 - - Of polymers of styrene,,10.10,10.10,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,"239,710",10.10,10.10,1,,,,Brazil
392113 - - Of polyurethanes,"9,033",6.90,6.90,2,,,,Brazil
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,Brazil
392119 - - Of other plastics,"2,264",10.10,10.10,2,,,,Brazil
392190 - Other,"745,975",7.82,7.82,10,,,,Brazil
"392210 - Baths, shower-baths and wash-basins","99,778",6.90,6.90,1,,,,Brazil
392220 - Lavatory seats and covers,"1,865",6.90,6.90,1,,,,Brazil
392290 - Other,"11,407",6.90,6.90,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","28,468",6.90,6.90,1,,,,Brazil
392321 - - Of polymers of ethylene,"4,759,697",6.90,6.90,1,,,,Brazil
392329 - - Of other plastics,"42,224",6.90,6.90,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","145,744",6.90,6.90,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","42,369",6.10,6.10,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","422,580",6.90,6.90,2,,,,Brazil
392390 - Other,"719,250",6.90,6.90,2,,,,Brazil
392410 - Tableware and kitchenware,"390,346",6.90,6.90,1,,,,Brazil
392490 - Other,"117,482",6.90,6.90,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.90,6.90,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",957,6.90,6.90,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.90,6.90,1,,,,Brazil
392590 - Other,"490,184",6.90,6.90,3,,,,Brazil
392610 - Office or school supplies,"5,764",6.90,6.90,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),"3,996",6.90,6.90,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","39,233",6.90,6.90,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"22,281",6.90,6.90,1,,,,Brazil
392690 - Other,"3,695,909",5.18,5.18,4,,,,Brazil
,1997,"39,851,923",7.32,7.32,276,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"1,548,747",10.70,10.70,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,893,881",5.35,5.35,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"1,089",10.70,10.70,1,,,,Brazil
390190 - Other,"53,345",3.57,3.57,3,,,,Brazil
390210 - Polypropylene,"1,841,363",10.70,10.70,1,,,,Brazil
390220 - Polyisobutylene,"352,891",10.70,10.70,1,,,,Brazil
390230 - Propylene copolymers,"11,408",10.70,10.70,1,,,,Brazil
390290 - Other,"17,861",3.57,3.57,3,,,,Brazil
390311 - - Expansible,"1,860",10.70,10.70,1,,,,Brazil
390319 - - Other,"39,487",10.70,10.70,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"336,935",10.70,10.70,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"436,912",10.70,10.70,1,,,,Brazil
390390 - Other,"143,717",3.57,3.57,3,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","5,426,177",10.70,10.70,1,,,,Brazil
390421 - - Non-plasticised,"40,780",10.70,10.70,1,,,,Brazil
390422 - - Plasticised,"1,406",10.70,10.70,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"262,111",10.70,10.70,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"3,493",10.70,10.70,1,,,,Brazil
390450 - Vinylidene chloride polymers,227,5.35,5.35,2,,,,Brazil
390461 - - Polytetrafluoroethylene,,10.70,10.70,2,,,,Brazil
390469 - - Other,,5.35,5.35,2,,,,Brazil
390490 - Other,"12,905",10.70,10.70,1,,,,Brazil
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Brazil
390519 - - Other,,10.40,10.40,1,,,,Brazil
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Brazil
390529 - - Other,,10.40,10.40,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Brazil
390591 - - Copolymers,,10.70,10.70,1,,,,Brazil
390599 - - Other,,5.35,5.35,2,,,,Brazil
390610 - Polymethyl methacrylate,329,10.70,10.70,1,,,,Brazil
390690 - Other,"52,086",2.24,2.24,7,,,,Brazil
390710 - Polyacetals,"197,323",6.90,6.90,1,,,,Brazil
390720 - Other polyethers,"2,075",5.75,5.75,6,,,,Brazil
390730 - Epoxide resins,"26,979",6.90,6.90,1,,,,Brazil
390740 - Polycarbonates,"6,082,469",7.10,7.10,1,,,,Brazil
390750 - Alkyd resins,,7.10,7.10,1,,,,Brazil
390760 - Polyethylene terephthalate,"10,943",7.10,7.10,2,,,,Brazil
390791 - - Unsaturated,"53,459",7.10,7.10,2,,,,Brazil
390799 - - Other,"1,089",3.55,3.55,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","243,943",7.10,7.10,1,,,,Brazil
390890 - Other,"8,619",7.10,7.10,1,,,,Brazil
390910 - Urea resins; thiourea resins,"13,178",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,987,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"685,720",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"440,711",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"121,184",3.65,3.65,2,,,,Brazil
391000 Silicones in primary forms,"282,126",7.30,7.30,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,386,012",10.70,10.70,1,,,,Brazil
391190 - Other,"887,749",3.45,3.45,6,,,,Brazil
391211 - - Non-plasticised,,7.00,7.00,1,,,,Brazil
391212 - - Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"3,309,492",8.57,8.57,3,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,"114,651",7.00,7.00,1,,,,Brazil
391239 - - Other,"64,255",4.33,4.33,3,,,,Brazil
391290 - Other,"554,160",6.70,6.70,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"111,000",9.43,9.43,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Brazil
391510 - Of polymers of ethylene,"4,343",10.70,10.70,1,,,,Brazil
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Brazil
391590 - Of other plastics,"105,534",8.60,8.60,6,,,,Brazil
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Brazil
391620 - Of polymers of vinyl chloride,23,10.70,10.70,2,,,,Brazil
391690 - Of other plastics,"36,096",8.04,8.04,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"7,621",6.30,6.30,2,,,,Brazil
391721 - - Of polymers of ethylene,"62,588",6.00,6.00,3,,,,Brazil
391722 - - Of polymers of propylene,726,6.00,6.00,3,,,,Brazil
391723 - - Of polymers of vinyl chloride,533,6.00,6.00,3,,,,Brazil
391729 - - Of other plastics,"3,618",6.45,6.45,6,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","46,745",3.55,3.55,2,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","541,255",8.43,8.43,8,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Brazil
391739 - - Other,"4,185",6.45,6.45,6,,,,Brazil
391740 - Fittings,"25,119",3.65,3.65,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"93,366",10.70,10.70,2,,,,Brazil
391890 - Of other plastics,431,10.70,10.70,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"90,145",7.84,7.84,10,,,,Brazil
391990 - Other,"34,191",8.64,8.64,7,,,,Brazil
392010 - Of polymers of ethylene,"232,705",7.13,7.13,6,,,,Brazil
392020 - Of polymers of propylene,"59,571",10.70,10.70,5,,,,Brazil
392030 - Of polymers of styrene,"16,738",10.70,10.70,1,,,,Brazil
392041 - - Rigid,,10.70,10.70,4,,,,Brazil
392042 - - Flexible,"6,714",10.70,10.70,4,,,,Brazil
392051 - - Of polymethyl methacrylate,"29,099",10.70,10.70,1,,,,Brazil
392059 - - Other,,5.35,5.35,2,,,,Brazil
392061 - - Of polycarbonates,"6,861",11.10,11.10,1,,,,Brazil
392062 - - Of polyethylene terephthalate,"4,661",5.55,5.55,4,,,,Brazil
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Brazil
392069 - - Of other polyesters,"3,754",11.10,11.10,1,,,,Brazil
392071 - - Of regenerated cellulose,"6,328",9.57,9.57,3,,,,Brazil
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,Brazil
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Brazil
392092 - - Of polyamides,,7.10,7.10,1,,,,Brazil
392093 - - Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 - - Of other plastics,"102,925",3.93,3.93,8,,,,Brazil
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,"4,343",10.70,10.70,1,,,,Brazil
392113 - - Of polyurethanes,941,7.30,7.30,2,,,,Brazil
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Brazil
392119 - - Of other plastics,"133,794",10.70,10.70,2,,,,Brazil
392190 - Other,"83,953",8.20,8.20,10,,,,Brazil
"392210 - Baths, shower-baths and wash-basins","73,134",7.30,7.30,1,,,,Brazil
392220 - Lavatory seats and covers,"2,166",7.30,7.30,1,,,,Brazil
392290 - Other,,7.30,7.30,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","33,114",7.30,7.30,1,,,,Brazil
392321 - - Of polymers of ethylene,"6,114,766",7.30,7.30,1,,,,Brazil
392329 - - Of other plastics,"63,926",7.30,7.30,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","116,749",7.30,7.30,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","117,316",6.30,6.30,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","174,381",7.30,7.30,2,,,,Brazil
392390 - Other,"406,542",7.30,7.30,2,,,,Brazil
392410 - Tableware and kitchenware,"282,263",7.30,7.30,1,,,,Brazil
392490 - Other,"130,415",7.30,7.30,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,7.30,7.30,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","12,758",7.30,7.30,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Brazil
392590 - Other,"75,141",7.30,7.30,3,,,,Brazil
392610 - Office or school supplies,"1,724",7.30,7.30,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),"8,664",7.30,7.30,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","19,551",7.30,7.30,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"25,935",7.30,7.30,1,,,,Brazil
392690 - Other,"3,367,339",5.48,5.48,4,,,,Brazil
,1996,"56,158,795",8.22,8.22,242,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"427,728",10.70,10.70,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,816,542",10.70,10.70,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"5,917",10.70,10.70,1,,,,Brazil
390190 - Other,"1,321",10.70,10.70,1,,,,Brazil
390210 - Polypropylene,"926,854",10.70,10.70,1,,,,Brazil
390220 - Polyisobutylene,"297,261",10.70,10.70,1,,,,Brazil
390230 - Propylene copolymers,"473,160",10.70,10.70,1,,,,Brazil
390290 - Other,,10.70,10.70,1,,,,Brazil
390311 - - Expansible,"61,481",10.70,10.70,1,,,,Brazil
390319 - - Other,"1,537,477",10.70,10.70,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"4,152",10.70,10.70,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"578,282",10.70,10.70,1,,,,Brazil
390390 - Other,"210,702",10.70,10.70,1,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","18,387,796",10.70,10.70,1,,,,Brazil
390421 - - Non-plasticised,"1,333",10.70,10.70,1,,,,Brazil
390422 - - Plasticised,"30,093",10.70,10.70,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"555,617",10.70,10.70,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Brazil
390450 - Vinylidene chloride polymers,,10.70,10.70,1,,,,Brazil
390461 - - Polytetrafluoroethylene,,5.35,5.35,2,,,,Brazil
390469 - - Other,,10.70,10.70,1,,,,Brazil
390490 - Other,"37,800",10.70,10.70,1,,,,Brazil
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Brazil
390519 - - Other,"36,061",10.40,10.40,1,,,,Brazil
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Brazil
390529 - - Other,,10.40,10.40,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Brazil
390591 - - Copolymers,,10.70,10.70,1,,,,Brazil
390599 - - Other,"2,628",10.70,10.70,1,,,,Brazil
390610 - Polymethyl methacrylate,"1,994",10.70,10.70,1,,,,Brazil
390690 - Other,"237,037",10.70,10.70,1,,,,Brazil
390710 - Polyacetals,"41,178",6.90,6.90,1,,,,Brazil
390720 - Other polyethers,"84,680",5.52,5.52,5,,,,Brazil
390730 - Epoxide resins,"1,099,984",6.90,6.90,1,,,,Brazil
390740 - Polycarbonates,"8,246,468",7.10,7.10,1,,,,Brazil
390750 - Alkyd resins,,7.10,7.10,1,,,,Brazil
390760 - Polyethylene terephthalate,"250,572",3.55,3.55,2,,,,Brazil
390791 - - Unsaturated,"1,397",7.10,7.10,2,,,,Brazil
390799 - - Other,"42,613",7.10,7.10,2,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,138,013",7.10,7.10,1,,,,Brazil
390890 - Other,"1,333",7.10,7.10,1,,,,Brazil
390910 - Urea resins; thiourea resins,"1,536",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,102,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"860,560",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"223,400",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"154,605",7.30,7.30,1,,,,Brazil
391000 Silicones in primary forms,"59,056",7.30,7.30,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,224,801",10.70,10.70,1,,,,Brazil
391190 - Other,"1,828,517",8.60,8.60,2,,,,Brazil
391211 - - Non-plasticised,,7.00,7.00,1,,,,Brazil
391212 - - Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"3,240,453",8.57,8.57,3,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,"62,154",7.00,7.00,1,,,,Brazil
391239 - - Other,,6.50,6.50,2,,,,Brazil
391290 - Other,"221,863",6.70,6.70,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"91,435",9.43,9.43,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","622,470",6.90,6.90,1,,,,Brazil
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,Brazil
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Brazil
391590 - Of other plastics,"190,691",8.60,8.60,6,,,,Brazil
391610 - Of polymers of ethylene,"3,314",10.70,10.70,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Brazil
391690 - Of other plastics,,8.04,8.04,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,495",6.30,6.30,2,,,,Brazil
391721 - - Of polymers of ethylene,660,6.00,6.00,3,,,,Brazil
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Brazil
391723 - - Of polymers of vinyl chloride,483,6.00,6.00,3,,,,Brazil
391729 - - Of other plastics,,6.45,6.45,6,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","16,113",3.55,3.55,2,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","22,728",8.43,8.43,8,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Brazil
391739 - - Other,"19,973",6.45,6.45,6,,,,Brazil
391740 - Fittings,"12,799",3.65,3.65,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"832,664",10.70,10.70,2,,,,Brazil
391890 - Of other plastics,,10.70,10.70,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"58,281",7.84,7.84,10,,,,Brazil
391990 - Other,"180,255",8.64,8.64,7,,,,Brazil
