Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
390311 - - Expansible,"133,742",35.00,35.00,1,,,,European Union
390319 - - Other,"642,869",35.00,35.00,1,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"51,719",35.00,35.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,402,654",35.00,35.00,1,,,,European Union
390390 - Other,"916,040",35.00,35.00,1,,,,European Union
"390410 - Polyvinyl chloride, not mixed with any other substances","9,697,665",35.00,35.00,1,,,,European Union
390421 - - Non-plasticised,"404,403",35.00,35.00,1,,,,European Union
390422 - - Plasticised,"293,367",35.00,35.00,1,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"747,837",35.00,35.00,1,,,,European Union
390440 - Other vinyl chloride copolymers,"365,414",35.00,35.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"708,391",35.00,35.00,1,,,,European Union
390461 - - Polytetrafluoroethylene,"2,382,056",35.00,35.00,1,,,,European Union
390469 - - Other,"606,364",35.00,35.00,1,,,,European Union
390490 - Other,"518,836",35.00,35.00,1,,,,European Union
390512 - - In aqueous dispersion,"219,760",35.00,35.00,1,,,,European Union
390519 - - Other,"548,082",35.00,35.00,1,,,,European Union
390521 - - In aqueous dispersion,"67,415",35.00,35.00,1,,,,European Union
390529 - - Other,"215,976",35.00,35.00,1,,,,European Union
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","1,758,192",35.00,35.00,1,,,,European Union
390591 - - Copolymers,"110,215",35.00,35.00,1,,,,European Union
390599 - - Other,"1,782,442",35.00,35.00,1,,,,European Union
390610 - Polymethyl methacrylate,"387,129",35.00,35.00,1,,,,European Union
390690 - Other,"5,737,244",35.00,35.00,1,,,,European Union
390710 - Polyacetals,"426,665",35.00,35.00,1,,,,European Union
390720 - Other polyethers,"7,145,382",35.00,35.00,1,,,,European Union
390730 - Epoxide resins,"2,630,202",35.00,35.00,1,,,,European Union
390740 - Polycarbonates,"12,952,168",35.00,35.00,1,,,,European Union
390750 - Alkyd resins,"256,307",35.00,35.00,1,,,,European Union
390760 - Polyethylene terephthalate,906,35.00,35.00,1,,,,European Union
390791 - - Unsaturated,"2,015,273",35.00,35.00,1,,,,European Union
390799 - - Other,"6,893,030",35.00,35.00,1,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,990,725",35.00,35.00,1,,,,European Union
390890 - Other,"1,698,714",35.00,35.00,1,,,,European Union
390910 - Urea resins; thiourea resins,"426,509",35.00,35.00,1,,,,European Union
390920 - Melamine resins,"299,072",35.00,35.00,1,,,,European Union
390930 - Other amino-resins,"607,556",35.00,35.00,1,,,,European Union
390940 - Phenolic resins,"1,453,522",35.00,35.00,1,,,,European Union
390950 - Polyurethanes,"3,956,620",35.00,35.00,1,,,,European Union
391000 Silicones in primary forms,"6,483,467",35.00,35.00,1,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","358,976",35.00,35.00,1,,,,European Union
391190 - Other,"2,091,349",35.00,35.00,1,,,,European Union
391211 - - Non-plasticised,"358,817",35.00,35.00,1,,,,European Union
391212 - - Plasticised,"156,488",35.00,35.00,1,,,,European Union
391220 - Cellulose nitrates (including collodions),"27,315",35.00,35.00,1,,,,European Union
391231 - - Carboxymethylcellulose and its salts,"2,003,512",35.00,35.00,1,,,,European Union
391239 - - Other,"1,874,121",35.00,35.00,1,,,,European Union
391290 - Other,"3,115,092",35.00,35.00,1,,,,European Union
"391310 - Alginic acid, its salts and esters","131,875",35.00,35.00,1,,,,European Union
391390 - Other,"577,172",35.00,35.00,1,,,,European Union
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","787,781",35.00,35.00,1,,,,European Union
391510 - Of polymers of ethylene,"673,317",35.00,35.00,1,,,,European Union
391520 - Of polymers of styrene,"6,076",35.00,35.00,1,,,,European Union
391530 - Of polymers of vinyl chloride,"21,177",35.00,35.00,1,,,,European Union
391590 - Of other plastics,"4,158,591",35.00,35.00,1,,,,European Union
391610 - Of polymers of ethylene,"123,720",35.00,35.00,1,,,,European Union
391620 - Of polymers of vinyl chloride,"18,992",35.00,35.00,1,,,,European Union
391690 - Of other plastics,"721,759",35.00,35.00,1,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"39,506",35.00,35.00,1,,,,European Union
391721 - - Of polymers of ethylene,"79,404",35.00,35.00,1,,,,European Union
391722 - - Of polymers of propylene,"54,039",35.00,35.00,1,,,,European Union
391723 - - Of polymers of vinyl chloride,"263,195",35.00,35.00,1,,,,European Union
391729 - - Of other plastics,"553,606",35.00,35.00,1,,,,European Union
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","54,555",35.00,35.00,1,,,,European Union
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","135,393",35.00,35.00,1,,,,European Union
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","25,315",35.00,35.00,1,,,,European Union
391739 - - Other,"1,335,412",35.00,35.00,1,,,,European Union
391740 - Fittings,"1,407,194",35.00,35.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"54,919",35.00,35.00,1,,,,European Union
391890 - Of other plastics,"52,816",35.00,35.00,1,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"1,104,058",35.00,35.00,1,,,,European Union
391990 - Other,"1,757,464",35.00,35.00,1,,,,European Union
392010 - Of polymers of ethylene,"982,061",35.00,35.00,1,,,,European Union
392020 - Of polymers of propylene,"2,610,372",35.00,35.00,1,,,,European Union
392030 - Of polymers of styrene,"564,417",35.00,35.00,1,,,,European Union
392041 - - Rigid,"197,075",35.00,35.00,1,,,,European Union
392042 - - Flexible,"337,454",35.00,35.00,1,,,,European Union
392051 - - Of polymethyl methacrylate,"289,499",35.00,35.00,1,,,,European Union
392059 - - Other,"748,018",35.00,35.00,1,,,,European Union
392061 - - Of polycarbonates,"28,769",35.00,35.00,1,,,,European Union
392062 - - Of polyethylene terephthalate,"245,765",35.00,35.00,1,,,,European Union
392063 - - Of unsaturated polyesters,"34,428",35.00,35.00,1,,,,European Union
392069 - - Of other polyesters,"2,361,254",35.00,35.00,1,,,,European Union
392071 - - Of regenerated cellulose,"310,111",35.00,35.00,1,,,,European Union
392072 - - Of vulcanised fibre,"305,189",35.00,35.00,1,,,,European Union
392073 - - Of cellulose acetate,"354,363",35.00,35.00,1,,,,European Union
392079 - - Of other cellulose derivatives,"46,191",35.00,35.00,1,,,,European Union
392091 - - Of polyvinyl butyral,"1,560,467",35.00,35.00,1,,,,European Union
392092 - - Of polyamides,"207,866",35.00,35.00,1,,,,European Union
392093 - - Of amino-resins,"9,755",35.00,35.00,1,,,,European Union
392094 - - Of phenolic resins,"2,471",35.00,35.00,1,,,,European Union
392099 - - Of other plastics,"4,743,278",35.00,35.00,1,,,,European Union
392111 - - Of polymers of styrene,"474,465",35.00,35.00,1,,,,European Union
392112 - - Of polymers of vinyl chloride,"248,629",35.00,35.00,1,,,,European Union
392113 - - Of polyurethanes,"1,388,060",35.00,35.00,1,,,,European Union
392114 - - Of regenerated cellulose,"7,252",35.00,35.00,1,,,,European Union
392119 - - Of other plastics,"370,841",35.00,35.00,1,,,,European Union
392190 - Other,"6,930,516",35.00,35.00,1,,,,European Union
"392210 - Baths, shower-baths and wash-basins","1,633",35.00,35.00,1,,,,European Union
392220 - Lavatory seats and covers,"1,482",35.00,35.00,1,,,,European Union
392290 - Other,"23,092",35.00,35.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","209,342",35.00,35.00,1,,,,European Union
392321 - - Of polymers of ethylene,"191,216",35.00,35.00,1,,,,European Union
392329 - - Of other plastics,"380,247",35.00,35.00,1,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","423,875",35.00,35.00,1,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","1,070,457",35.00,35.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","384,820",35.00,35.00,1,,,,European Union
392390 - Other,"2,092,093",35.00,35.00,1,,,,European Union
392410 - Tableware and kitchenware,"3,163",35.00,35.00,1,,,,European Union
392490 - Other,"151,778",35.00,35.00,1,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","5,468",35.00,35.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","9,941",35.00,35.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","1,077",35.00,35.00,1,,,,European Union
392590 - Other,"208,887",35.00,35.00,1,,,,European Union
392610 - Office or school supplies,"186,319",35.00,35.00,1,,,,European Union
392620 - Articles of apparel and clothing accessories (including gloves),"70,433",35.00,35.00,1,,,,European Union
"392630 - Fittings for furniture, coachwork of the like","132,210",35.00,35.00,1,,,,European Union
392640 - Statuettes and other ornamental articles,"25,903",35.00,35.00,1,,,,European Union
392690 - Other,"23,092,660",35.00,35.00,1,,,,European Union
,1996,"208,635,491",37.08,37.08,126,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"33,976,077",32.00,32.00,1,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"23,235,031",32.00,32.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"1,850,071",32.00,32.00,1,,,,European Union
390190 - Other,"7,446,887",32.00,32.00,1,,,,European Union
390210 - Polypropylene,"15,541,315",32.00,32.00,1,,,,European Union
390220 - Polyisobutylene,"863,259",32.00,32.00,1,,,,European Union
390230 - Propylene copolymers,"867,416",32.00,32.00,1,,,,European Union
390290 - Other,"865,887",32.00,32.00,1,,,,European Union
390311 - - Expansible,"280,853",32.00,32.00,1,,,,European Union
390319 - - Other,"1,378,408",32.00,32.00,1,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"76,585",32.00,32.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,268,840",32.00,32.00,1,,,,European Union
390390 - Other,"1,973,291",32.00,32.00,1,,,,European Union
"390410 - Polyvinyl chloride, not mixed with any other substances","9,057,088",32.00,32.00,1,,,,European Union
390421 - - Non-plasticised,"252,223",32.00,32.00,1,,,,European Union
390422 - - Plasticised,"331,720",32.00,32.00,1,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"445,641",32.00,32.00,1,,,,European Union
390440 - Other vinyl chloride copolymers,"301,824",32.00,32.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"374,042",32.00,32.00,1,,,,European Union
390461 - - Polytetrafluoroethylene,"2,312,002",32.00,32.00,1,,,,European Union
390469 - - Other,"479,828",32.00,32.00,1,,,,European Union
390490 - Other,"981,256",32.00,32.00,1,,,,European Union
390512 - - In aqueous dispersion,"271,825",32.00,32.00,1,,,,European Union
390519 - - Other,"159,427",32.00,32.00,1,,,,European Union
390521 - - In aqueous dispersion,"42,052",32.00,32.00,1,,,,European Union
390529 - - Other,"330,283",32.00,32.00,1,,,,European Union
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","643,108",32.00,32.00,1,,,,European Union
390591 - - Copolymers,"34,258",32.00,32.00,1,,,,European Union
390599 - - Other,"960,026",32.00,32.00,1,,,,European Union
390610 - Polymethyl methacrylate,"430,423",32.00,32.00,1,,,,European Union
390690 - Other,"5,403,494",32.00,32.00,1,,,,European Union
390710 - Polyacetals,"909,760",32.00,32.00,1,,,,European Union
390720 - Other polyethers,"4,271,691",32.00,32.00,1,,,,European Union
390730 - Epoxide resins,"2,005,897",32.00,32.00,1,,,,European Union
390740 - Polycarbonates,"13,725,254",32.00,32.00,1,,,,European Union
390750 - Alkyd resins,"170,158",32.00,32.00,1,,,,European Union
390760 - Polyethylene terephthalate,"182,637",32.00,32.00,1,,,,European Union
390791 - - Unsaturated,"952,418",32.00,32.00,1,,,,European Union
390799 - - Other,"6,766,392",32.00,32.00,1,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","659,897",32.00,32.00,1,,,,European Union
390890 - Other,"1,959,803",32.00,32.00,1,,,,European Union
390910 - Urea resins; thiourea resins,"112,148",32.00,32.00,1,,,,European Union
390920 - Melamine resins,"221,910",32.00,32.00,1,,,,European Union
390930 - Other amino-resins,"436,468",32.00,32.00,1,,,,European Union
390940 - Phenolic resins,"1,570,862",32.00,32.00,1,,,,European Union
390950 - Polyurethanes,"3,691,467",32.00,32.00,1,,,,European Union
391000 Silicones in primary forms,"5,323,444",32.00,32.00,1,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","244,241",32.00,32.00,1,,,,European Union
391190 - Other,"1,462,128",32.00,32.00,1,,,,European Union
391211 - - Non-plasticised,"455,452",32.00,32.00,1,,,,European Union
391212 - - Plasticised,"264,563",32.00,32.00,1,,,,European Union
391220 - Cellulose nitrates (including collodions),"52,803",32.00,32.00,1,,,,European Union
391231 - - Carboxymethylcellulose and its salts,"1,476,571",32.00,32.00,1,,,,European Union
391239 - - Other,"942,474",32.00,32.00,1,,,,European Union
391290 - Other,"2,543,805",32.00,32.00,1,,,,European Union
"391310 - Alginic acid, its salts and esters","86,156",32.00,32.00,1,,,,European Union
391390 - Other,"373,136",32.00,32.00,1,,,,European Union
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","1,495,174",32.00,32.00,1,,,,European Union
391510 - Of polymers of ethylene,"224,932",32.00,32.00,1,,,,European Union
391520 - Of polymers of styrene,"1,914",32.00,32.00,1,,,,European Union
391530 - Of polymers of vinyl chloride,"1,418",32.00,32.00,1,,,,European Union
391590 - Of other plastics,"3,146,785",32.00,32.00,1,,,,European Union
391610 - Of polymers of ethylene,"13,444",42.00,42.00,1,,,,European Union
391620 - Of polymers of vinyl chloride,"17,565",42.00,42.00,1,,,,European Union
391690 - Of other plastics,"528,947",42.00,42.00,1,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"10,540",42.00,42.00,1,,,,European Union
391721 - - Of polymers of ethylene,"197,420",42.00,42.00,1,,,,European Union
391722 - - Of polymers of propylene,"52,880",42.00,42.00,1,,,,European Union
391723 - - Of polymers of vinyl chloride,"207,928",42.00,42.00,1,,,,European Union
391729 - - Of other plastics,"1,585,595",42.00,42.00,1,,,,European Union
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","87,110",42.00,42.00,1,,,,European Union
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","26,860",42.00,42.00,1,,,,European Union
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","73,320",42.00,42.00,1,,,,European Union
391739 - - Other,"570,999",42.00,42.00,1,,,,European Union
391740 - Fittings,"304,544",42.00,42.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,845,42.00,42.00,1,,,,European Union
391890 - Of other plastics,"13,269",42.00,42.00,1,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"708,310",42.00,42.00,1,,,,European Union
391990 - Other,"1,518,399",42.00,42.00,1,,,,European Union
392010 - Of polymers of ethylene,"255,837",42.00,42.00,1,,,,European Union
392020 - Of polymers of propylene,"3,094,557",42.00,42.00,1,,,,European Union
392030 - Of polymers of styrene,"72,495",42.00,42.00,1,,,,European Union
392041 - - Rigid,"310,684",42.00,42.00,1,,,,European Union
392042 - - Flexible,"501,560",42.00,42.00,1,,,,European Union
392051 - - Of polymethyl methacrylate,"253,275",42.00,42.00,1,,,,European Union
392059 - - Other,"703,258",42.00,42.00,1,,,,European Union
392061 - - Of polycarbonates,"12,761",42.00,42.00,1,,,,European Union
392062 - - Of polyethylene terephthalate,"42,147",42.00,42.00,1,,,,European Union
392063 - - Of unsaturated polyesters,"1,296",42.00,42.00,1,,,,European Union
392069 - - Of other polyesters,"1,764,478",42.00,42.00,1,,,,European Union
392071 - - Of regenerated cellulose,"349,966",42.00,42.00,1,,,,European Union
392072 - - Of vulcanised fibre,"512,976",42.00,42.00,1,,,,European Union
392073 - - Of cellulose acetate,"254,138",42.00,42.00,1,,,,European Union
392079 - - Of other cellulose derivatives,"11,759",42.00,42.00,1,,,,European Union
