Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","11,511,198",10.00,10.00,3,,,,United States of America
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","413,507,727",10.00,10.00,3,,,,United States of America
"870324 - - Of a cylinder capacity exceeding 3,000 cc","380,046,380",10.00,10.00,2,,,,United States of America
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","1,730,602",10.00,10.00,2,,,,United States of America
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","117,836,066",10.00,10.00,3,,,,United States of America
"870333 - - Of a cylinder capacity exceeding 2,500 cc","31,769,620",10.00,10.00,3,,,,United States of America
870390 - Other,"2,210,051",10.50,10.50,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"114,131,974",4.40,4.40,3,,,,United States of America
870421 - - g.v.w. not exceeding 5 tonnes,"21,757,703",13.80,13.80,5,,,,United States of America
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"697,956",16.07,16.07,3,,,,United States of America
870423 - - g.v.w. exceeding 20 tonnes,"789,859",16.07,16.07,3,,,,United States of America
870431 - - g.v.w. not exceeding 5 tonnes,"28,285,441",13.80,13.80,5,,,,United States of America
870432 - - g.v.w. exceeding 5 tonnes,"309,060",16.07,16.07,3,,,,United States of America
870490 - Other,"255,012",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"1,484,300",4.70,4.70,1,,,,United States of America
870520 - Mobile drilling derricks,"392,162",4.70,4.70,1,,,,United States of America
870530 - Fire fighting vehicles,"2,394,866",4.70,4.70,1,,,,United States of America
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,United States of America
870590 - Other,"17,834,185",4.70,4.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","4,048,795",10.60,10.60,4,,,,United States of America
870710 - For the vehicles of heading No. 87.03,"634,643",5.90,5.90,2,,,,United States of America
870790 - Other,"5,223,978",5.90,5.90,2,,,,United States of America
870810 - Bumpers and parts thereof,"7,786,375",4.65,4.65,2,,,,United States of America
870821 - - Safety seat belts,"3,999,634",4.65,4.65,2,,,,United States of America
870829 - - Other,"93,827,045",4.65,4.65,2,,,,United States of America
870831 - - Mounted brake linings,"12,480,122",4.93,4.93,3,,,,United States of America
870839 - - Other,"50,153,146",4.65,4.65,2,,,,United States of America
870840 - Gear boxes,"69,494,119",4.65,4.65,2,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components","13,644,894",4.65,4.65,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"3,991,991",4.93,4.93,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"23,974,672",4.65,4.65,4,,,,United States of America
870880 - Suspension shock-absorbers,"19,729,461",4.65,4.65,2,,,,United States of America
870891 - - Radiators,"7,787,532",4.65,4.65,2,,,,United States of America
870892 - - Silencers and exhaust pipes,"14,947,554",4.65,4.65,2,,,,United States of America
870893 - - Clutches and parts thereof,"10,986,908",4.65,4.65,2,,,,United States of America
"870894 - - Steering wheels, steering columns and steering boxes","89,592,358",4.65,4.65,2,,,,United States of America
870899 - - Other,"497,367,558",4.80,4.80,5,,,,United States of America
870911 - - Electrical,"2,246,080",3.75,3.75,2,,,,United States of America
870919 - - Other,"3,717,701",3.75,3.75,2,,,,United States of America
870990 - Parts,"2,621,742",4.20,4.20,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","30,822,504",2.50,2.50,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"222,793",8.40,8.40,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,481,147",8.40,8.40,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,574,849",7.20,7.20,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"15,413,736",7.20,7.20,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"217,531,632",7.20,7.20,1,,,,United States of America
871190 - Other,"1,177,043",7.20,7.20,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","89,317,694",15.80,15.80,3,,,,United States of America
871310 - Not mechanically propelled,"2,500,195",2.00,2.00,1,,,,United States of America
871390 - Other,"12,015,040",2.00,2.00,1,,,,United States of America
871411 - - Saddles,"921,646",4.60,4.60,1,,,,United States of America
871419 - - Other,"61,483,181",4.60,4.60,1,,,,United States of America
871420 - Of invalid carriages,"9,740,530",3.20,3.20,1,,,,United States of America
"871491 - - Frames and forks, and parts thereof","35,025,426",6.00,6.00,3,,,,United States of America
871492 - - Wheel rims and spokes,"1,582,961",6.00,6.00,2,,,,United States of America
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","396,370",6.00,6.00,2,,,,United States of America
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","1,240,560",6.00,6.00,3,,,,United States of America
871495 - - Saddles,"154,105",6.00,6.00,1,,,,United States of America
"871496 - - Pedals and crank-gear, and parts thereof","1,838,562",6.00,6.00,3,,,,United States of America
871499 - - Other,"24,526,246",6.00,6.00,4,,,,United States of America
871500 Baby carriages and parts thereof,"969,479",3.60,3.60,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","6,996,607",3.70,3.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,190,583",3.70,3.70,2,,,,United States of America
871631 - - Tanker trailers and tanker semi-trailers,"47,913",3.70,3.70,1,,,,United States of America
871639 - - Other,"7,456,880",3.70,3.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"8,301,831",3.70,3.70,1,,,,United States of America
871680 - Other vehicles,"8,062,072",2.70,2.70,1,,,,United States of America
871690 - Parts,"39,103,094",2.80,2.80,4,,,,United States of America
,1996,"2,906,192,517",7.37,7.37,184,,,,United States of America
870110 - Pedestrian controlled tractors,"1,036,319",3.60,3.60,2,,,,United States of America
870120 - Road tractors for semi-trailers,"4,288,200",17.60,17.60,2,,,,United States of America
870130 - Track-laying tractors,"2,888,935",4.40,4.40,1,,,,United States of America
870190 - Other,"181,371,003",3.98,3.98,9,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,399,112",14.00,14.00,4,,,,United States of America
870290 - Other,"312,320",13.40,13.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"45,089,890",10.50,10.50,2,,,,United States of America
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","19,506,649",10.00,10.00,2,,,,United States of America
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","22,771,149",10.00,10.00,3,,,,United States of America
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","550,727,082",10.00,10.00,3,,,,United States of America
"870324 - - Of a cylinder capacity exceeding 3,000 cc","310,066,700",10.00,10.00,2,,,,United States of America
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","452,882",10.00,10.00,2,,,,United States of America
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","122,079,187",10.00,10.00,3,,,,United States of America
"870333 - - Of a cylinder capacity exceeding 2,500 cc","39,237,510",10.00,10.00,3,,,,United States of America
870390 - Other,"1,459,337",10.50,10.50,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"69,834,091",4.40,4.40,3,,,,United States of America
870421 - - g.v.w. not exceeding 5 tonnes,"24,495,725",13.80,13.80,5,,,,United States of America
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"1,211,812",16.07,16.07,3,,,,United States of America
870423 - - g.v.w. exceeding 20 tonnes,"401,266",16.07,16.07,3,,,,United States of America
870431 - - g.v.w. not exceeding 5 tonnes,"32,898,194",13.80,13.80,5,,,,United States of America
870432 - - g.v.w. exceeding 5 tonnes,"522,908",16.07,16.07,3,,,,United States of America
870490 - Other,"53,710",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"1,701,617",4.70,4.70,1,,,,United States of America
870520 - Mobile drilling derricks,"1,077,357",4.70,4.70,1,,,,United States of America
870530 - Fire fighting vehicles,"1,411,010",4.70,4.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"306,441",4.70,4.70,1,,,,United States of America
870590 - Other,"15,380,533",4.70,4.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","1,049,892",10.60,10.60,4,,,,United States of America
870710 - For the vehicles of heading No. 87.03,"1,534,366",5.90,5.90,2,,,,United States of America
870790 - Other,"8,320,710",5.90,5.90,2,,,,United States of America
870810 - Bumpers and parts thereof,"6,036,696",4.65,4.65,2,,,,United States of America
870821 - - Safety seat belts,"4,057,017",4.65,4.65,2,,,,United States of America
870829 - - Other,"86,385,052",4.65,4.65,2,,,,United States of America
870831 - - Mounted brake linings,"13,637,699",4.93,4.93,3,,,,United States of America
870839 - - Other,"31,352,870",4.65,4.65,2,,,,United States of America
870840 - Gear boxes,"63,813,294",4.65,4.65,2,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components","16,192,030",4.65,4.65,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"4,392,077",4.93,4.93,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"28,814,184",4.65,4.65,4,,,,United States of America
870880 - Suspension shock-absorbers,"18,742,500",4.65,4.65,2,,,,United States of America
870891 - - Radiators,"9,087,043",4.65,4.65,2,,,,United States of America
870892 - - Silencers and exhaust pipes,"11,562,699",4.65,4.65,2,,,,United States of America
870893 - - Clutches and parts thereof,"10,262,792",4.65,4.65,2,,,,United States of America
"870894 - - Steering wheels, steering columns and steering boxes","91,110,849",4.65,4.65,2,,,,United States of America
870899 - - Other,"467,034,569",5.04,5.04,5,,,,United States of America
870911 - - Electrical,"1,951,225",3.75,3.75,2,,,,United States of America
870919 - - Other,"4,090,169",3.75,3.75,2,,,,United States of America
870990 - Parts,"3,036,632",4.20,4.20,2,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles","3,275,180",2.50,2.50,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"211,375",8.40,8.40,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"10,039,583",8.40,8.40,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"4,151,155",7.20,7.20,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"34,790,540",7.20,7.20,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"215,570,279",7.20,7.20,1,,,,United States of America
871190 - Other,"1,299,716",7.20,7.20,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","84,444,851",15.80,15.80,3,,,,United States of America
871310 - Not mechanically propelled,"2,349,355",2.00,2.00,1,,,,United States of America
871390 - Other,"9,814,748",2.00,2.00,1,,,,United States of America
871411 - - Saddles,"981,898",4.60,4.60,1,,,,United States of America
871419 - - Other,"50,181,319",4.60,4.60,1,,,,United States of America
871420 - Of invalid carriages,"8,442,885",3.20,3.20,1,,,,United States of America
"871491 - - Frames and forks, and parts thereof","28,176,780",6.00,6.00,3,,,,United States of America
871492 - - Wheel rims and spokes,"2,385,035",6.00,6.00,2,,,,United States of America
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","480,423",6.00,6.00,2,,,,United States of America
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,397,960",6.00,6.00,3,,,,United States of America
871495 - - Saddles,"365,510",6.00,6.00,1,,,,United States of America
"871496 - - Pedals and crank-gear, and parts thereof","1,788,012",6.00,6.00,3,,,,United States of America
871499 - - Other,"31,938,910",6.00,6.00,4,,,,United States of America
871500 Baby carriages and parts thereof,"754,854",3.60,3.60,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","8,620,003",3.70,3.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"999,560",3.70,3.70,2,,,,United States of America
