Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,10.10,10.10,1,,,,Ukraine
390190 - Other,"44,137",3.37,3.37,3,,,,Ukraine
390210 - Polypropylene,"777,737",10.10,10.10,1,,,,Ukraine
390220 - Polyisobutylene,,10.10,10.10,1,,,,Ukraine
390230 - Propylene copolymers,,10.10,10.10,1,,,,Ukraine
390290 - Other,,3.37,3.37,3,,,,Ukraine
390311 - - Expansible,"96,678",10.10,10.10,1,,,,Ukraine
390319 - - Other,"10,825",10.10,10.10,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,12,10.10,10.10,1,,,,Ukraine
390390 - Other,"6,260",3.37,3.37,3,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.10,10.10,1,,,,Ukraine
390421 - - Non-plasticised,,10.10,10.10,1,,,,Ukraine
390422 - - Plasticised,,10.10,10.10,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,Ukraine
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,Ukraine
390469 - - Other,,5.05,5.05,2,,,,Ukraine
390490 - Other,,10.10,10.10,1,,,,Ukraine
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,Ukraine
390519 - - Other,,9.80,9.80,1,,,,Ukraine
390521 - - In aqueous dispersion,496,9.80,9.80,1,,,,Ukraine
390529 - - Other,,9.80,9.80,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,Ukraine
390591 - - Copolymers,,10.10,10.10,1,,,,Ukraine
390599 - - Other,,5.05,5.05,2,,,,Ukraine
390610 - Polymethyl methacrylate,"28,916",10.10,10.10,1,,,,Ukraine
390690 - Other,,2.16,2.16,7,,,,Ukraine
390710 - Polyacetals,,6.70,6.70,1,,,,Ukraine
390720 - Other polyethers,"729,095",5.36,5.36,5,,,,Ukraine
390730 - Epoxide resins,642,6.70,6.70,1,,,,Ukraine
390740 - Polycarbonates,,6.80,6.80,1,,,,Ukraine
390750 - Alkyd resins,,6.80,6.80,1,,,,Ukraine
390760 - Polyethylene terephthalate,,6.80,6.80,1,,,,Ukraine
390791 - - Unsaturated,,6.80,6.80,2,,,,Ukraine
390799 - - Other,,3.40,3.40,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","281,474",6.80,6.80,1,,,,Ukraine
390890 - Other,,6.80,6.80,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.45,3.45,2,,,,Ukraine
391000 Silicones in primary forms,"1,447,813",6.90,6.90,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.10,10.10,1,,,,Ukraine
391190 - Other,,3.35,3.35,6,,,,Ukraine
391211 - - Non-plasticised,,6.80,6.80,1,,,,Ukraine
391212 - - Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,8.23,8.23,3,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,6.80,6.80,1,,,,Ukraine
391239 - - Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.60,6.60,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,8.98,8.98,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,Ukraine
391510 - Of polymers of ethylene,,10.10,10.10,1,,,,Ukraine
391520 - Of polymers of styrene,"27,996",10.10,10.10,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,"1,792",10.10,10.10,1,,,,Ukraine
391590 - Of other plastics,"172,081",8.30,8.30,6,,,,Ukraine
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,496,10.10,10.10,2,,,,Ukraine
391690 - Of other plastics,"5,921",7.70,7.70,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.10,6.10,2,,,,Ukraine
391721 - - Of polymers of ethylene,,5.67,5.67,3,,,,Ukraine
391722 - - Of polymers of propylene,,5.67,5.67,3,,,,Ukraine
391723 - - Of polymers of vinyl chloride,"5,691",5.67,5.67,3,,,,Ukraine
391729 - - Of other plastics,,6.18,6.18,6,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.40,3.40,2,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.03,8.03,8,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.45,3.45,2,,,,Ukraine
391739 - - Other,,6.18,6.18,6,,,,Ukraine
391740 - Fittings,,3.45,3.45,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Ukraine
391890 - Of other plastics,,10.10,10.10,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"25,175",7.59,7.59,10,,,,Ukraine
391990 - Other,"1,211",8.23,8.23,7,,,,Ukraine
392010 - Of polymers of ethylene,"15,621",7.58,7.58,8,,,,Ukraine
392020 - Of polymers of propylene,,10.10,10.10,5,,,,Ukraine
392030 - Of polymers of styrene,,10.10,10.10,1,,,,Ukraine
392041 - - Rigid,,10.10,10.10,4,,,,Ukraine
392042 - - Flexible,,10.10,10.10,4,,,,Ukraine
392051 - - Of polymethyl methacrylate,,10.10,10.10,1,,,,Ukraine
392059 - - Other,,5.05,5.05,2,,,,Ukraine
392061 - - Of polycarbonates,,10.40,10.40,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,"14,349",5.20,5.20,4,,,,Ukraine
392063 - - Of unsaturated polyesters,,10.40,10.40,1,,,,Ukraine
392069 - - Of other polyesters,,10.40,10.40,1,,,,Ukraine
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,Ukraine
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 - - Of cellulose acetate,,7.73,7.73,3,,,,Ukraine
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,10.10,10.10,1,,,,Ukraine
392092 - - Of polyamides,,6.80,6.80,1,,,,Ukraine
392093 - - Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 - - Of other plastics,,3.78,3.78,8,,,,Ukraine
392111 - - Of polymers of styrene,,10.10,10.10,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,"2,434",10.10,10.10,1,,,,Ukraine
392113 - - Of polyurethanes,,6.90,6.90,2,,,,Ukraine
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,Ukraine
392119 - - Of other plastics,,10.10,10.10,2,,,,Ukraine
392190 - Other,,7.82,7.82,10,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins","5,740",6.90,6.90,1,,,,Ukraine
392220 - Lavatory seats and covers,,6.90,6.90,1,,,,Ukraine
392290 - Other,,6.90,6.90,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles",48,6.90,6.90,1,,,,Ukraine
392321 - - Of polymers of ethylene,12,6.90,6.90,1,,,,Ukraine
392329 - - Of other plastics,"5,183",6.90,6.90,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","84,279",6.90,6.90,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports",,6.10,6.10,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","11,867",6.90,6.90,2,,,,Ukraine
392390 - Other,"954,528",6.90,6.90,2,,,,Ukraine
392410 - Tableware and kitchenware,"3,633",6.90,6.90,1,,,,Ukraine
392490 - Other,"2,870",6.90,6.90,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",97,6.90,6.90,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors",,6.90,6.90,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,839",6.90,6.90,1,,,,Ukraine
392590 - Other,"6,163",6.90,6.90,3,,,,Ukraine
392610 - Office or school supplies,48,6.90,6.90,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),"9,227",6.90,6.90,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like",,6.90,6.90,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,"30,454",6.90,6.90,1,,,,Ukraine
392690 - Other,"245,910",5.18,5.18,4,,,,Ukraine
,1997,"10,429,494",7.32,7.32,276,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"4,369,581",10.70,10.70,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"718,687",5.35,5.35,2,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Ukraine
390190 - Other,"337,490",3.57,3.57,3,,,,Ukraine
390210 - Polypropylene,"67,487",10.70,10.70,1,,,,Ukraine
390220 - Polyisobutylene,,10.70,10.70,1,,,,Ukraine
390230 - Propylene copolymers,,10.70,10.70,1,,,,Ukraine
390290 - Other,,3.57,3.57,3,,,,Ukraine
390311 - - Expansible,,10.70,10.70,1,,,,Ukraine
390319 - - Other,"141,109",10.70,10.70,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Ukraine
390390 - Other,,3.57,3.57,3,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.70,10.70,1,,,,Ukraine
390421 - - Non-plasticised,,10.70,10.70,1,,,,Ukraine
390422 - - Plasticised,,10.70,10.70,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,5.35,5.35,2,,,,Ukraine
390461 - - Polytetrafluoroethylene,,10.70,10.70,2,,,,Ukraine
390469 - - Other,,5.35,5.35,2,,,,Ukraine
390490 - Other,,10.70,10.70,1,,,,Ukraine
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Ukraine
390519 - - Other,,10.40,10.40,1,,,,Ukraine
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Ukraine
390529 - - Other,,10.40,10.40,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Ukraine
390591 - - Copolymers,,10.70,10.70,1,,,,Ukraine
390599 - - Other,,5.35,5.35,2,,,,Ukraine
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Ukraine
390690 - Other,,2.24,2.24,7,,,,Ukraine
390710 - Polyacetals,,6.90,6.90,1,,,,Ukraine
390720 - Other polyethers,"734,461",5.75,5.75,6,,,,Ukraine
390730 - Epoxide resins,"4,831",6.90,6.90,1,,,,Ukraine
390740 - Polycarbonates,,7.10,7.10,1,,,,Ukraine
390750 - Alkyd resins,,7.10,7.10,1,,,,Ukraine
390760 - Polyethylene terephthalate,,7.10,7.10,2,,,,Ukraine
390791 - - Unsaturated,,7.10,7.10,2,,,,Ukraine
390799 - - Other,,3.55,3.55,4,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","245,985",7.10,7.10,1,,,,Ukraine
390890 - Other,,7.10,7.10,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,3.65,3.65,2,,,,Ukraine
391000 Silicones in primary forms,"2,266,776",7.30,7.30,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Ukraine
391190 - Other,"1,837",3.45,3.45,6,,,,Ukraine
391211 - - Non-plasticised,,7.00,7.00,1,,,,Ukraine
391212 - - Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Ukraine
391239 - - Other,,4.33,4.33,3,,,,Ukraine
391290 - Other,,6.70,6.70,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,9.43,9.43,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","21,966",6.90,6.90,1,,,,Ukraine
391510 - Of polymers of ethylene,"55,783",10.70,10.70,1,,,,Ukraine
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Ukraine
391590 - Of other plastics,"185,200",8.60,8.60,6,,,,Ukraine
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Ukraine
391690 - Of other plastics,,8.04,8.04,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,Ukraine
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Ukraine
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Ukraine
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Ukraine
391729 - - Of other plastics,"3,379",6.45,6.45,6,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Ukraine
391739 - - Other,"1,111",6.45,6.45,6,,,,Ukraine
391740 - Fittings,"3,640",3.65,3.65,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Ukraine
391890 - Of other plastics,,10.70,10.70,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"21,944",7.84,7.84,10,,,,Ukraine
391990 - Other,"1,735",8.64,8.64,7,,,,Ukraine
392010 - Of polymers of ethylene,,7.13,7.13,6,,,,Ukraine
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Ukraine
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Ukraine
392041 - - Rigid,,10.70,10.70,4,,,,Ukraine
392042 - - Flexible,,10.70,10.70,4,,,,Ukraine
392051 - - Of polymethyl methacrylate,794,10.70,10.70,1,,,,Ukraine
392059 - - Other,,5.35,5.35,2,,,,Ukraine
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,"1,009",5.55,5.55,4,,,,Ukraine
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Ukraine
392069 - - Of other polyesters,,11.10,11.10,1,,,,Ukraine
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Ukraine
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,Ukraine
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Ukraine
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Ukraine
392092 - - Of polyamides,,7.10,7.10,1,,,,Ukraine
392093 - - Of amino-resins,,6.50,6.50,1,,,,Ukraine
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Ukraine
392099 - - Of other plastics,,3.93,3.93,8,,,,Ukraine
392111 - - Of polymers of styrene,"18,326",10.70,10.70,1,,,,Ukraine
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Ukraine
392113 - - Of polyurethanes,,7.30,7.30,2,,,,Ukraine
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Ukraine
392119 - - Of other plastics,,10.70,10.70,2,,,,Ukraine
392190 - Other,"7,859",8.20,8.20,10,,,,Ukraine
"392210 - Baths, shower-baths and wash-basins",,7.30,7.30,1,,,,Ukraine
392220 - Lavatory seats and covers,,7.30,7.30,1,,,,Ukraine
392290 - Other,,7.30,7.30,1,,,,Ukraine
"392310 - Boxes, cases, crates and similar articles","3,255",7.30,7.30,1,,,,Ukraine
392321 - - Of polymers of ethylene,"33,658",7.30,7.30,1,,,,Ukraine
392329 - - Of other plastics,,7.30,7.30,2,,,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","4,990",7.30,7.30,2,,,,Ukraine
"392340 - Spools, cops, bobbins and similar supports",919,6.30,6.30,2,,,,Ukraine
"392350 - Stoppers, lids, caps and other closures","15,774",7.30,7.30,2,,,,Ukraine
392390 - Other,"1,044,859",7.30,7.30,2,,,,Ukraine
392410 - Tableware and kitchenware,"19,902",7.30,7.30,1,,,,Ukraine
392490 - Other,,7.30,7.30,3,,,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",102,7.30,7.30,1,,,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","6,430",7.30,7.30,1,,,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Ukraine
392590 - Other,,7.30,7.30,3,,,,Ukraine
392610 - Office or school supplies,"2,949",7.30,7.30,1,,,,Ukraine
392620 - Articles of apparel and clothing accessories (including gloves),"43,763",7.30,7.30,1,,,,Ukraine
"392630 - Fittings for furniture, coachwork of the like",,7.30,7.30,1,,,,Ukraine
392640 - Statuettes and other ornamental articles,,7.30,7.30,1,,,,Ukraine
392690 - Other,"41,903",5.48,5.48,4,,,,Ukraine
,1996,"4,798,792",8.22,8.22,242,,,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"2,006",10.70,10.70,2,,,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,,10.70,10.70,1,,,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Ukraine
390190 - Other,"3,416",10.70,10.70,1,,,,Ukraine
390210 - Polypropylene,,10.70,10.70,1,,,,Ukraine
390220 - Polyisobutylene,,10.70,10.70,1,,,,Ukraine
390230 - Propylene copolymers,,10.70,10.70,1,,,,Ukraine
390290 - Other,,10.70,10.70,1,,,,Ukraine
390311 - - Expansible,,10.70,10.70,1,,,,Ukraine
390319 - - Other,"81,239",10.70,10.70,1,,,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Ukraine
390390 - Other,,10.70,10.70,1,,,,Ukraine
"390410 - Polyvinyl chloride, not mixed with any other substances","216,848",10.70,10.70,1,,,,Ukraine
390421 - - Non-plasticised,"176,711",10.70,10.70,1,,,,Ukraine
390422 - - Plasticised,,10.70,10.70,1,,,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Ukraine
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Ukraine
390450 - Vinylidene chloride polymers,,10.70,10.70,1,,,,Ukraine
390461 - - Polytetrafluoroethylene,,5.35,5.35,2,,,,Ukraine
390469 - - Other,,10.70,10.70,1,,,,Ukraine
390490 - Other,,10.70,10.70,1,,,,Ukraine
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Ukraine
390519 - - Other,,10.40,10.40,1,,,,Ukraine
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Ukraine
390529 - - Other,,10.40,10.40,1,,,,Ukraine
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Ukraine
390591 - - Copolymers,,10.70,10.70,1,,,,Ukraine
390599 - - Other,,10.70,10.70,1,,,,Ukraine
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Ukraine
390690 - Other,,10.70,10.70,1,,,,Ukraine
390710 - Polyacetals,,6.90,6.90,1,,,,Ukraine
390720 - Other polyethers,"410,460",5.52,5.52,5,,,,Ukraine
390730 - Epoxide resins,,6.90,6.90,1,,,,Ukraine
390740 - Polycarbonates,,7.10,7.10,1,,,,Ukraine
390750 - Alkyd resins,,7.10,7.10,1,,,,Ukraine
390760 - Polyethylene terephthalate,,3.55,3.55,2,,,,Ukraine
390791 - - Unsaturated,,7.10,7.10,2,,,,Ukraine
390799 - - Other,,7.10,7.10,2,,,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","296,385",7.10,7.10,1,,,,Ukraine
390890 - Other,"32,963",7.10,7.10,1,,,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Ukraine
390920 - Melamine resins,,6.50,6.50,1,,,,Ukraine
390930 - Other amino-resins,,6.50,6.50,1,,,,Ukraine
390940 - Phenolic resins,,6.50,6.50,1,,,,Ukraine
390950 - Polyurethanes,,7.30,7.30,1,,,,Ukraine
391000 Silicones in primary forms,"2,248,524",7.30,7.30,1,,,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Ukraine
391190 - Other,,8.60,8.60,2,,,,Ukraine
391211 - - Non-plasticised,,7.00,7.00,1,,,,Ukraine
391212 - - Plasticised,,6.50,6.50,1,,,,Ukraine
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Ukraine
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Ukraine
391239 - - Other,,6.50,6.50,2,,,,Ukraine
391290 - Other,660,6.70,6.70,2,,,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Ukraine
391390 - Other,,9.43,9.43,4,,,,Ukraine
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Ukraine
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,Ukraine
391520 - Of polymers of styrene,"3,327",10.70,10.70,1,,,,Ukraine
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Ukraine
391590 - Of other plastics,"247,614",8.60,8.60,6,,,,Ukraine
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Ukraine
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Ukraine
391690 - Of other plastics,,8.04,8.04,7,,,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,Ukraine
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Ukraine
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Ukraine
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Ukraine
391729 - - Of other plastics,,6.45,6.45,6,,,,Ukraine
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Ukraine
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Ukraine
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Ukraine
391739 - - Other,,6.45,6.45,6,,,,Ukraine
391740 - Fittings,,3.65,3.65,2,,,,Ukraine
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Ukraine
391890 - Of other plastics,,10.70,10.70,1,,,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"2,451",7.84,7.84,10,,,,Ukraine
391990 - Other,,8.64,8.64,7,,,,Ukraine
392010 - Of polymers of ethylene,"8,330",10.70,10.70,4,,,,Ukraine
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Ukraine
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Ukraine
392041 - - Rigid,,10.70,10.70,4,,,,Ukraine
392042 - - Flexible,,10.70,10.70,4,,,,Ukraine
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Ukraine
392059 - - Other,,10.70,10.70,1,,,,Ukraine
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Ukraine
392062 - - Of polyethylene terephthalate,"1,663",11.10,11.10,2,,,,Ukraine
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Ukraine
392069 - - Of other polyesters,,11.10,11.10,1,,,,Ukraine
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Ukraine
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Ukraine
392073 - - Of cellulose acetate,,8.10,8.10,3,,,,Ukraine
392079 - - Of other cellulose derivatives,,6.60,6.60,1,,,,Ukraine
392091 - - Of polyvinyl butyral,"19,897",10.70,10.70,1,,,,Ukraine
